id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code
1728,CYFA,medium_airport,Fort Albany Airport,52.20140076,-81.69689941,48,NA,CA,CA-ON,Fort Albany,yes,CYFA,YFA,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110,NA,CA,CA-NU,Iqaluit,yes,CYFB,YFB,
1730,CYFC,medium_airport,Fredericton Airport,45.8689003,-66.53720093,68,NA,CA,CA-NB,Fredericton,yes,CYFC,YFC,
1733,CYFH,medium_airport,Fort Hope Airport,51.56190109,-87.90779877,899,NA,CA,CA-ON,Fort Hope,yes,CYFH,YFH,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827,NA,CA,CA-QC,La Macaza,yes,CYFJ,YTM,
1735,CYFO,medium_airport,Flin Flon Airport,54.67810059,-101.6819992,997,NA,CA,CA-MB,Flin Flon,yes,CYFO,YFO,
1737,CYFS,medium_airport,Fort Simpson Airport,61.7602005,-121.2369995,555,NA,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,
1738,CYFT,medium_airport,Makkovik Airport,55.077335,-59.187942,234,NA,CA,CA-NL,Makkovik,yes,CYFT,YMN,
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419861,-124.5179977,326,NA,CA,CA-BC,Texada,yes,CYGB,YGB,
1742,CYGH,medium_airport,Fort Good Hope Airport,66.24079895,-128.651001,268,NA,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.22529984,-76.59690094,305,NA,CA,CA-ON,Kingston,yes,CYGK,YGK,
1744,CYGL,medium_airport,La Grande RiviÃ¨re Airport,53.62530136,-77.70420074,639,NA,CA,CA-QC,La Grande RiviÃ¨re,yes,CYGL,YGL,
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889893,-94.49140167,617,NA,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO,
1747,CYGP,medium_airport,GaspÃ© (Michel-Pouliot) Airport,48.77529907,-64.47859955,112,NA,CA,CA-QC,GaspÃ©,yes,CYGP,YGP,
1749,CYGR,medium_airport,ÃŽles-de-la-Madeleine Airport,47.425242,-61.778612,35,NA,CA,CA-QC,Les ÃŽles-de-la-Madeleine,yes,CYGR,YGR,
1750,CYGT,medium_airport,Igloolik Airport,69.36470032,-81.81610107,174,NA,CA,CA-NU,Igloolik,yes,CYGT,YGT,
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.2818985,-77.76529694,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,
1753,CYGX,medium_airport,Gillam Airport,56.35749817,-94.71060181,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX,
1754,CYGZ,medium_airport,Grise Fiord Airport,76.42610168,-82.90920258,146,NA,CA,CA-NU,Grise Fiord,yes,CYGZ,YGZ,
1755,CYHA,medium_airport,Quaqtaq Airport,61.04639816,-69.61779785,103,NA,CA,CA-QC,Quaqtaq,yes,CYHA,YQC,
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354,NA,CA,CA-ON,Dryden,yes,CYHD,YHD,
1760,CYHH,medium_airport,Nemiscau Airport,51.69110107,-76.13559723,802,NA,CA,CA-QC,Nemiscau,yes,CYHH,YNS,
1761,CYHI,medium_airport,Ulukhaktok Holman Airport,70.76280212,-117.8059998,117,NA,CA,CA-NT,Ulukhaktok,yes,CYHI,YHI,
1762,CYHK,medium_airport,Gjoa Haven Airport,68.63559723,-95.84970093,152,NA,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK,
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.17359924,-79.93499756,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM,
1765,CYHO,medium_airport,Hopedale Airport,55.448757,-60.228124,39,NA,CA,CA-NL,Hopedale,yes,CYHO,YHO,
1766,CYHR,medium_airport,Chevery Airport,50.46889877,-59.63669968,39,NA,CA,CA-QC,Chevery,yes,CYHR,YHR,
1768,CYHU,medium_airport,MontrÃ©al / Saint-Hubert Airport,45.51750183,-73.41690063,90,NA,CA,CA-QC,MontrÃ©al,yes,CYHU,YHU,
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,541,NA,CA,CA-NT,Hay River,yes,CYHY,YHY,
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.88079834,-63.50859833,477,NA,CA,CA-NS,Halifax,yes,CYHZ,YHZ,
1774,CYIK,medium_airport,Ivujivik Airport,62.41730118,-77.9253006,126,NA,CA,CA-QC,Ivujivik,yes,CYIK,YIK,
1775,CYIO,medium_airport,Pond Inlet Airport,72.6832962,-77.96669769,181,NA,CA,CA-NU,Pond Inlet,yes,CYIO,YIO,
1776,CYIV,medium_airport,Island Lake Airport,53.85720062,-94.6536026,770,NA,CA,CA-MB,Island Lake,yes,CYIV,YIV,
1783,CYJT,medium_airport,Stephenville Airport,48.5442009,-58.54999924,84,NA,CA,CA-NL,Stephenville,yes,CYJT,YJT,
1784,CYKA,medium_airport,Kamloops John Moose Fulton Field Regional Airport,50.702202,-120.444,1133,NA,CA,CA-BC,Kamloops,yes,CYKA,YKA,
1786,CYKD,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,CA,CA-NT,Aklavik,yes,CYKD,LAK,
1787,CYKF,medium_airport,Waterloo Airport,43.46080017,-80.37860107,1055,NA,CA,CA-ON,Kitchener,yes,CYKF,YKF,
1788,CYKG,medium_airport,Kangiqsujuaq (Wakeham Bay) Airport,61.58860016,-71.92939758,501,NA,CA,CA-QC,Kangiqsujuaq,yes,CYKG,YWB,
1790,CYKL,medium_airport,Schefferville Airport,54.80530167,-66.80529785,1709,NA,CA,CA-QC,Schefferville,yes,CYKL,YKL,
1791,CYKO,medium_airport,Akulivik Airport,60.8185997,-78.14859772,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV,
1792,CYKQ,medium_airport,Waskaganish Airport,51.47330093,-78.75830078,80,NA,CA,CA-QC,Waskaganish,yes,CYKQ,YKQ,
1796,CYLA,medium_airport,Aupaluk Airport,59.29669952,-69.59970093,119,NA,CA,CA-QC,Aupaluk,yes,CYLA,YPJ,
1798,CYLC,medium_airport,Kimmirut Airport,62.848253,-69.877853,175,NA,CA,CA-NU,Kimmirut,yes,CYLC,YLC,
1800,CYLH,medium_airport,Lansdowne House Airport,52.1955986,-87.93419647,834,NA,CA,CA-ON,Lansdowne House,yes,CYLH,YLH,
1802,CYLK,medium_airport,Lutselk'e Airport,62.418303,-110.681998,596,NA,CA,CA-NT,Lutselk'e,yes,CYLK,YSG,
1803,CYLL,medium_airport,Lloydminster Airport,53.30920029,-110.072998,2193,NA,CA,CA-AB,Lloydminster,yes,CYLL,YLL,
1807,CYLU,medium_airport,Kangiqsualujjuaq (Georges River) Airport,58.711399,-65.992798,215,NA,CA,CA-QC,Kangiqsualujjuaq,yes,CYLU,XGR,
1808,CYLW,medium_airport,Kelowna International Airport,49.9561,-119.377998,1421,NA,CA,CA-BC,Kelowna,yes,CYLW,YLW,
1812,CYMH,medium_airport,Mary's Harbour Airport,52.302837,-55.847626,38,NA,CA,CA-NL,Mary's Harbour,yes,CYMH,YMH,
1815,CYMM,medium_airport,Fort McMurray Airport,56.65330124,-111.2220001,1211,NA,CA,CA-AB,Fort McMurray,yes,CYMM,YMM,
1816,CYMO,medium_airport,Moosonee Airport,51.29109955,-80.60780334,30,NA,CA,CA-ON,Moosonee,yes,CYMO,YMO,
1817,CYMT,medium_airport,Chapais Airport,49.77190018,-74.52809906,1270,NA,CA,CA-QC,Chibougamau,yes,CYMT,YMT,
1818,CYMU,medium_airport,Umiujaq Airport,56.53609848,-76.51830292,250,NA,CA,CA-QC,Umiujaq,yes,CYMU,YUD,
1822,CYNA,medium_airport,Natashquan Airport,50.18999863,-61.78919983,39,NA,CA,CA-QC,Natashquan,yes,CYNA,YNA,
1823,CYNC,medium_airport,Wemindji Airport,53.01060104,-78.83110046,66,NA,CA,CA-QC,Wemindji,yes,CYNC,YNC,
1824,CYND,medium_airport,Ottawa / Gatineau Airport,45.521702,-75.563599,211,NA,CA,CA-QC,Gatineau,yes,CYND,YND,CYND
1825,CYNE,medium_airport,Norway House Airport,53.95830154,-97.84420013,734,NA,CA,CA-MB,Norway House,yes,CYNE,YNE,
1828,CYNL,medium_airport,Points North Landing Airport,58.27669907,-104.0820007,1605,NA,CA,CA-SK,Points North Landing,yes,CYNL,YNL,
1833,CYOC,medium_airport,Old Crow Airport,67.57060242,-139.8390045,824,NA,CA,CA-YT,Old Crow,yes,CYOC,YOC,
1835,CYOH,medium_airport,Oxford House Airport,54.93330002,-95.27890015,663,NA,CA,CA-MB,Oxford House,yes,CYOH,YOH,
1836,CYOJ,medium_airport,High Level Airport,58.62139893,-117.1650009,1110,NA,CA,CA-AB,High Level,yes,CYOJ,YOJ,
1838,CYOP,medium_airport,Rainbow Lake Airport,58.49140167,-119.4079971,1759,NA,CA,CA-AB,Rainbow Lake,yes,CYOP,YOP,
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.322498,-75.669197,374,NA,CA,CA-ON,Ottawa,yes,CYOW,YOW,YOW
1842,CYPA,medium_airport,Prince Albert Glass Field,53.21419907,-105.6729965,1405,NA,CA,CA-SK,Prince Albert,yes,CYPA,YPA,
1843,CYPC,medium_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.36083812,-124.07547,15,NA,CA,CA-NT,Paulatuk,yes,CYPC,YPC,
1845,CYPE,medium_airport,Peace River Airport,56.226898,-117.446999,1873,NA,CA,CA-AB,Peace River,yes,CYPE,YPE,
1847,CYPH,medium_airport,Inukjuak Airport,58.47190094,-78.07689667,83,NA,CA,CA-QC,Inukjuak,yes,CYPH,YPH,
1849,CYPL,medium_airport,Pickle Lake Airport,51.44639969,-90.21420288,1267,NA,CA,CA-ON,Pickle Lake,yes,CYPL,YPL,
1850,CYPM,medium_airport,Pikangikum Airport,51.81969833,-93.97329712,1114,NA,CA,CA-ON,Pikangikum,yes,CYPM,YPM,
1852,CYPO,medium_airport,Peawanuck Airport,54.98809814,-85.44329834,173,NA,CA,CA-ON,Peawanuck,yes,CYPO,YPO,
1855,CYPR,medium_airport,Prince Rupert Airport,54.28609848,-130.4450073,116,NA,CA,CA-BC,Prince Rupert,yes,CYPR,YPR,
1859,CYPW,medium_airport,Powell River Airport,49.83420181,-124.5,425,NA,CA,CA-BC,Powell River,yes,CYPW,YPW,
1861,CYPY,medium_airport,Fort Chipewyan Airport,58.76720047,-111.1169968,761,NA,CA,CA-AB,Fort Chipewyan,yes,CYPY,YPY,
1862,CYPZ,medium_airport,Burns Lake Airport,54.3764,-125.950996,2343,NA,CA,CA-BC,Burns Lake,yes,CYPZ,YPZ,YPZ
1864,CYQB,large_airport,Quebec Jean Lesage International Airport,46.7911,-71.393303,244,NA,CA,CA-QC,Quebec,yes,CYQB,YQB,YQB
1865,CYQD,medium_airport,The Pas Airport,53.97140121,-101.0910034,887,NA,CA,CA-MB,The Pas,yes,CYQD,YQD,
1867,CYQG,medium_airport,Windsor Airport,42.27560043,-82.95559692,622,NA,CA,CA-ON,Windsor,yes,CYQG,YQG,
1870,CYQK,medium_airport,Kenora Airport,49.78829956,-94.36309814,1332,NA,CA,CA-ON,Kenora,yes,CYQK,YQK,
1871,CYQL,medium_airport,Lethbridge County Airport,49.63029861,-112.8000031,3048,NA,CA,CA-AB,Lethbridge,yes,CYQL,YQL,
1872,CYQM,medium_airport,Greater Moncton RomÃ©o LeBlanc International Airport,46.112202,-64.678596,232,NA,CA,CA-NB,Moncton,yes,CYQM,YQM,
1873,CYQN,medium_airport,Nakina Airport,50.18280029,-86.6964035,1057,NA,CA,CA-ON,Nakina,yes,CYQN,YQN,
1874,CYQQ,medium_airport,Comox Valley Airport / CFB Comox,49.7108,-124.887001,84,NA,CA,CA-BC,Comox,yes,CYQQ,YQQ,
1875,CYQR,medium_airport,Regina International Airport,50.43190002,-104.6660004,1894,NA,CA,CA-SK,Regina,yes,CYQR,YQR,
1877,CYQT,medium_airport,Thunder Bay Airport,48.37189865,-89.32389832,653,NA,CA,CA-ON,Thunder Bay,yes,CYQT,YQT,
1878,CYQU,medium_airport,Grande Prairie Airport,55.17969894,-118.8850021,2195,NA,CA,CA-AB,Grande Prairie,yes,CYQU,YQU,
1881,CYQX,medium_airport,Gander International Airport / CFB Gander,48.936258,-54.567719,496,NA,CA,CA-NL,Gander,yes,CYQX,YQX,
1882,CYQY,medium_airport,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,203,NA,CA,CA-NS,Sydney,yes,CYQY,YQY,
1883,CYQZ,medium_airport,Quesnel Airport,53.02610016,-122.5100021,1789,NA,CA,CA-BC,Quesnel,yes,CYQZ,YQZ,
1884,CYRA,medium_airport,Rae Lakes Airport,64.1160965,-117.3099976,723,NA,CA,CA-NT,GamÃ¨tÃ¬,yes,CYRA,YRA,
1885,CYRB,medium_airport,Resolute Bay Airport,74.71690369,-94.9693985,215,NA,CA,CA-NU,Resolute Bay,yes,CYRB,YRB,
1888,CYRJ,medium_airport,Roberval Airport,48.52000046,-72.26560211,586,NA,CA,CA-QC,Roberval,yes,CYRJ,YRJ,
1889,CYRL,medium_airport,Red Lake Airport,51.06689835,-93.79309845,1265,NA,CA,CA-ON,Red Lake,yes,CYRL,YRL,
1895,CYRT,medium_airport,Rankin Inlet Airport,62.81140137,-92.11579895,94,NA,CA,CA-NU,Rankin Inlet,yes,CYRT,YRT,
1897,CYSB,medium_airport,Sudbury Airport,46.625,-80.79889679,1141,NA,CA,CA-ON,Sudbury,yes,CYSB,YSB,
1901,CYSF,medium_airport,Stony Rapids Airport,59.25030136,-105.8410034,805,NA,CA,CA-SK,Stony Rapids,yes,CYSF,YSF,
1904,CYSJ,medium_airport,Saint John Airport,45.31610107,-65.89029694,357,NA,CA,CA-NB,Saint John,yes,CYSJ,YSJ,
1905,CYSK,medium_airport,Sanikiluaq Airport,56.53779984,-79.24669647,104,NA,CA,CA-NU,Sanikiluaq,yes,CYSK,YSK,
1907,CYSM,medium_airport,Fort Smith Airport,60.020302,-111.961998,671,NA,CA,CA-NT,Fort Smith,yes,CYSM,YSM,
1912,CYST,medium_airport,St. Theresa Point Airport,53.84560013,-94.85189819,773,NA,CA,CA-MB,St. Theresa Point,yes,CYST,YST,
1915,CYSY,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.99389648,-125.2429962,282,NA,CA,CA-NT,Sachs Harbour,yes,CYSY,YSY,
1918,CYTE,medium_airport,Cape Dorset Airport,64.230003,-76.526703,164,NA,CA,CA-NU,Kinngait,yes,CYTE,YTE,
1919,CYTF,medium_airport,Alma Airport,48.50889969,-71.64189911,445,NA,CA,CA-QC,Alma,yes,CYTF,YTF,
1920,CYTH,medium_airport,Thompson Airport,55.80110168,-97.86419678,729,NA,CA,CA-MB,Thompson,yes,CYTH,YTH,
1921,CYTL,medium_airport,Big Trout Lake Airport,53.81779861,-89.89689636,729,NA,CA,CA-ON,Big Trout Lake,yes,CYTL,YTL,
1925,CYTS,medium_airport,Timmins/Victor M. Power,48.56969833,-81.37670136,967,NA,CA,CA-ON,Timmins,yes,CYTS,YTS,
1926,CYTZ,medium_airport,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202,252,NA,CA,CA-ON,Toronto,yes,CYTZ,YTZ,
1927,CYUB,medium_airport,Tuktoyaktuk / James Gruben Airport,69.433296,-133.026001,15,NA,CA,CA-NT,Tuktoyaktuk,yes,CYUB,YUB,
1928,CYUL,large_airport,Montreal / Pierre Elliott Trudeau International Airport,45.47060013,-73.74079895,118,NA,CA,CA-QC,MontrÃ©al,yes,CYUL,YUL,YUL
1929,CYUT,medium_airport,Naujaat Airport,66.5214,-86.224701,80,NA,CA,CA-NU,Repulse Bay,yes,CYUT,YUT,
1930,CYUX,medium_airport,Hall Beach Airport,68.7761,-81.2425,30,NA,CA,CA-NU,Sanirajak,yes,CYUX,YUX,
1931,CYUY,medium_airport,Rouyn Noranda Airport,48.20610046,-78.83560181,988,NA,CA,CA-QC,Rouyn-Noranda,yes,CYUY,YUY,
1933,CYVC,medium_airport,La Ronge Airport,55.15140152,-105.262001,1242,NA,CA,CA-SK,La Ronge,yes,CYVC,YVC,
314953,CYVL,small_airport,Tommy Kochon Airport,67.02,-126.126,870,NA,CA,CA-NT,Colville Lake,yes,CYVL,YCK,
1937,CYVM,medium_airport,Qikiqtarjuaq Airport,67.546232,-64.031754,21,NA,CA,CA-NU,Qikiqtarjuaq,yes,CYVM,YVM,
1938,CYVO,medium_airport,Val-d'Or Airport,48.05329895,-77.78279877,1107,NA,CA,CA-QC,Val-d'Or,yes,CYVO,YVO,
1939,CYVP,medium_airport,Kuujjuaq Airport,58.09609985,-68.42690277,129,NA,CA,CA-QC,Kuujjuaq,yes,CYVP,YVP,
1940,CYVQ,medium_airport,Norman Wells Airport,65.28160095,-126.7979965,238,NA,CA,CA-NT,Norman Wells,yes,CYVQ,YVQ,
1941,CYVR,large_airport,Vancouver International Airport,49.19390106,-123.1839981,14,NA,CA,CA-BC,Vancouver,yes,CYVR,YVR,
1944,CYVZ,medium_airport,Deer Lake Airport,52.65579987,-94.06140137,1092,NA,CA,CA-ON,Deer Lake,yes,CYVZ,YVZ,
1946,CYWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.90999985,-97.23989868,783,NA,CA,CA-MB,Winnipeg,yes,CYWG,YWG,YWG
1948,CYWJ,medium_airport,DÃ©line Airport,65.211098,-123.435997,703,NA,CA,CA-NT,DÃ©line,yes,CYWJ,YWJ,
1949,CYWK,medium_airport,Wabush Airport,52.9219017,-66.86440277,1808,NA,CA,CA-NL,Wabush,yes,CYWK,YWK,
1950,CYWL,medium_airport,Williams Lake Airport,52.18310165,-122.0540009,3085,NA,CA,CA-BC,Williams Lake,yes,CYWL,YWL,
1952,CYWP,medium_airport,Webequie Airport,52.9593934,-87.37486839,685,NA,CA,CA-ON,Webequie,yes,CYWP,YWP,
1955,CYXC,medium_airport,Cranbrook/Canadian Rockies International Airport,49.6108017,-115.7819977,3082,NA,CA,CA-BC,Cranbrook,yes,CYXC,YXC,
1957,CYXE,medium_airport,Saskatoon John G. Diefenbaker International Airport,52.17079926,-106.6999969,1653,NA,CA,CA-SK,Saskatoon,yes,CYXE,YXE,
1958,CYXH,medium_airport,Medicine Hat Regional Airport,50.018902,-110.721001,2352,NA,CA,CA-AB,Medicine Hat,yes,CYXH,YXH,
1959,CYXJ,medium_airport,Fort St John Airport,56.238098,-120.739998,2280,NA,CA,CA-BC,Fort St.John,yes,CYXJ,YXJ,
1961,CYXL,medium_airport,Sioux Lookout Airport,50.11389923,-91.90529633,1258,NA,CA,CA-ON,Sioux Lookout,yes,CYXL,YXL,
1962,CYXN,medium_airport,Whale Cove Airport,62.24000168,-92.59809875,40,NA,CA,CA-NU,Whale Cove,yes,CYXN,YXN,
1963,CYXP,medium_airport,Pangnirtung Airport,66.14499664,-65.71360016,75,NA,CA,CA-NU,Pangnirtung,yes,CYXP,YXP,
1966,CYXS,large_airport,Prince George Airport,53.884311,-122.666554,2267,NA,CA,CA-BC,Prince George,yes,CYXS,YXS,
1967,CYXT,medium_airport,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009,713,NA,CA,CA-BC,Terrace,yes,CYXT,YXT,
1968,CYXU,medium_airport,London Airport,43.035599,-81.1539,912,NA,CA,CA-ON,London,yes,CYXU,YXU,
1969,CYXX,large_airport,Abbotsford International Airport,49.025299,-122.361,195,NA,CA,CA-BC,Abbotsford,yes,CYXX,YXX,
1970,CYXY,medium_airport,Whitehorse / Erik Nielsen International Airport,60.709599,-135.067001,2317,NA,CA,CA-YT,Whitehorse,yes,CYXY,YXY,
1972,CYYB,medium_airport,North Bay Jack Garland Airport,46.363602,-79.422798,1215,NA,CA,CA-ON,North Bay,yes,CYYB,YYB,
1973,CYYC,large_airport,Calgary International Airport,51.11389923,-114.0199966,3557,NA,CA,CA-AB,Calgary,yes,CYYC,YYC,
1974,CYYD,medium_airport,Smithers Airport,54.8246994,-127.1829987,1712,NA,CA,CA-BC,Smithers,yes,CYYD,YYD,
1975,CYYE,medium_airport,Fort Nelson Airport,58.83639908,-122.5970001,1253,NA,CA,CA-BC,Fort Nelson,yes,CYYE,YYE,
1976,CYYF,medium_airport,Penticton Airport,49.46310043,-119.6019974,1129,NA,CA,CA-BC,Penticton,yes,CYYF,YYF,
1977,CYYG,medium_airport,Charlottetown Airport,46.29000092,-63.12110138,160,NA,CA,CA-PE,Charlottetown,yes,CYYG,YYG,
1978,CYYH,medium_airport,Taloyoak Airport,69.5467,-93.576698,92,NA,CA,CA-NU,Taloyoak,yes,CYYH,YYH,
1979,CYYJ,large_airport,Victoria International Airport,48.6469,-123.426003,63,NA,CA,CA-BC,Victoria,yes,CYYJ,YYJ,
1980,CYYL,medium_airport,Lynn Lake Airport,56.86389923,-101.0759964,1170,NA,CA,CA-MB,Lynn Lake,yes,CYYL,YYL,
1984,CYYQ,medium_airport,Churchill Airport,58.73920059,-94.06500244,94,NA,CA,CA-MB,Churchill,yes,CYYQ,YYQ,
1985,CYYR,medium_airport,Goose Bay Airport,53.31919861,-60.42580032,160,NA,CA,CA-NL,Goose Bay,yes,CYYR,YYR,
1986,CYYT,large_airport,St. John's International Airport,47.618599,-52.7519,461,NA,CA,CA-NL,St. John's,yes,CYYT,YYT,
1987,CYYU,medium_airport,Kapuskasing Airport,49.41389847,-82.46749878,743,NA,CA,CA-ON,Kapuskasing,yes,CYYU,YYU,
1989,CYYY,medium_airport,Mont Joli Airport,48.60860062,-68.20809937,172,NA,CA,CA-QC,Mont-Joli,yes,CYYY,YYY,
1990,CYYZ,large_airport,Toronto Lester B. Pearson International Airport,43.6772,-79.6306,569,NA,CA,CA-ON,Toronto,yes,CYYZ,YYZ,YYZ
1993,CYZF,medium_airport,Yellowknife International Airport,62.462799,-114.440002,675,NA,CA,CA-NT,Yellowknife,yes,CYZF,YZF,
1994,CYZG,medium_airport,Salluit Airport,62.1794014,-75.66719818,743,NA,CA,CA-QC,Salluit,yes,CYZG,YZG,
1996,CYZP,medium_airport,Sandspit Airport,53.25429916,-131.8139954,21,NA,CA,CA-BC,Sandspit,yes,CYZP,YZP,
1997,CYZR,medium_airport,Chris Hadfield Airport,42.99940109,-82.30889893,594,NA,CA,CA-ON,Sarnia,yes,CYZR,YZR,
1998,CYZS,medium_airport,Coral Harbour Airport,64.19329834,-83.35939789,210,NA,CA,CA-NU,Coral Harbour,yes,CYZS,YZS,
1999,CYZT,medium_airport,Port Hardy Airport,50.68059921,-127.3669968,71,NA,CA,CA-BC,Port Hardy,yes,CYZT,YZT,
2001,CYZV,medium_airport,Sept-ÃŽles Airport,50.22330093,-66.26560211,180,NA,CA,CA-QC,Sept-ÃŽles,yes,CYZV,YZV,
2005,CZAC,medium_airport,York Landing Airport,56.08940125,-96.08920288,621,NA,CA,CA-MB,York Landing,yes,CZAC,ZAC,
2009,CZBD,medium_airport,Ilford Airport,56.05163,-95.620523,642,NA,CA,CA-MB,Ilford,yes,CZBD,ILF,
2010,CZBF,medium_airport,Bathurst Airport,47.6297,-65.738899,193,NA,CA,CA-NB,South Tetagouche,yes,CZBF,ZBF,
2013,CZEM,medium_airport,Eastmain River Airport,52.22639847,-78.52249908,24,NA,CA,CA-QC,Eastmain River,yes,CZEM,ZEM,
2015,CZFD,medium_airport,Fond-Du-Lac Airport,59.33440018,-107.1819992,814,NA,CA,CA-SK,Fond-Du-Lac,yes,CZFD,ZFD,
2017,CZFM,medium_airport,Fort Mcpherson Airport,67.40750122,-134.8609924,116,NA,CA,CA-NT,Fort Mcpherson,yes,CZFM,ZFM,
2018,CZFN,medium_airport,Tulita Airport,64.909697,-125.572998,332,NA,CA,CA-NT,Tulita,yes,CZFN,ZFN,
2020,CZGI,medium_airport,Gods River Airport,54.83969879,-94.07859802,627,NA,CA,CA-MB,Gods River,yes,CZGI,ZGI,
308731,CZJ,small_airport,CorazÃ³n de JesÃºs Airport,9.44686,-78.575678,8,NA,PA,PS-GY,Tupile,yes,,CZJ,
2025,CZKE,medium_airport,Kashechewan Airport,52.28250122,-81.67780304,35,NA,CA,CA-ON,Kashechewan,yes,CZKE,ZKE,
2027,CZMD,medium_airport,Muskrat Dam Airport,53.44139862,-91.76280212,911,NA,CA,CA-ON,Muskrat Dam,yes,CZMD,MSA,
2030,CZMT,medium_airport,Masset Airport,54.02750015,-132.125,25,NA,CA,CA-BC,Masset,yes,CZMT,ZMT,
2033,CZPB,medium_airport,Sachigo Lake Airport,53.89110184,-92.1964035,876,NA,CA,CA-ON,Sachigo Lake,yes,CZPB,ZPB,
2036,CZRJ,medium_airport,Round Lake (Weagamow Lake) Airport,52.9435997,-91.31279755,974,NA,CA,CA-ON,Round Lake,yes,CZRJ,ZRJ,
2037,CZSJ,medium_airport,Sandy Lake Airport,53.06420135,-93.3443985,951,NA,CA,CA-ON,Sandy Lake,yes,CZSJ,ZSJ,
2041,CZTM,medium_airport,Shamattawa Airport,55.86560059,-92.08139801,289,NA,CA,CA-MB,Shamattawa,yes,CZTM,ZTM,
2043,CZUM,small_airport,Churchill Falls Airport,53.56190109,-64.10639954,1442,NA,CA,CA-NL,Churchill Falls,yes,CZUM,ZUM,
2046,CZWL,medium_airport,Wollaston Lake Airport,58.10689926,-103.1719971,1360,NA,CA,CA-SK,Wollaston Lake,yes,CZWL,ZWL,
2049,DAAE,medium_airport,Soummamâ€“Abane Ramdane Airport,36.711952,5.069804,20,AF,DZ,DZ-06,BÃ©jaÃ¯a,yes,DAAE,BJA,BJ1
2050,DAAG,large_airport,Houari Boumediene Airport,36.693886,3.214531,82,AF,DZ,DZ-16,Algiers,yes,DAAG,ALG,
2051,DAAJ,medium_airport,Djanet Inedbirene Airport,24.292801,9.45244,3176,AF,DZ,DZ-56,Djanet,yes,DAAJ,DJG,
2054,DAAP,medium_airport,Illizi Takhamalt Airport,26.723499,8.62265,1778,AF,DZ,DZ-33,Illizi,yes,DAAP,VVZ,
32193,DAAS,medium_airport,Ain Arnat Airport,36.17810059,5.32449007,3360,AF,DZ,DZ-19,SÃ©tif,yes,DAAS,QSF,
2056,DAAT,medium_airport,Aguenar â€“ Hadj Bey Akhamok Airport,22.811501,5.45108,4518,AF,DZ,DZ-11,Tamanrasset,yes,DAAT,TMR,
2057,DAAV,medium_airport,Jijel Ferhat Abbas Airport,36.795101,5.87361,36,AF,DZ,DZ-18,Tahir,yes,DAAV,GJL,
2060,DABB,medium_airport,Annaba Rabah Bitat Airport,36.826781,7.81334,16,AF,DZ,DZ-23,Annaba,yes,DABB,AAE,
2061,DABC,medium_airport,Mohamed Boudiaf International Airport,36.27600098,6.620389938,2265,AF,DZ,DZ-25,Constantine,yes,DABC,CZL,
2062,DABS,medium_airport,Cheikh Larbi TÃ©bessi Airport,35.43159866,8.12071991,2661,AF,DZ,DZ-12,TÃ©bessi,yes,DABS,TEE,
2063,DABT,medium_airport,Batna Mostefa Ben Boulaid Airport,35.752102,6.30859,2697,AF,DZ,DZ-05,Batna,yes,DABT,BLJ,
2064,DAFH,medium_airport,Hassi R'Mel Airport,32.930401,3.31154,2540,AF,DZ,DZ-03,Hassi R'Mel,yes,DAFH,HRM,
2067,DAOF,medium_airport,Tindouf Airport,27.7003994,-8.167099953,1453,AF,DZ,DZ-37,Tindouf,yes,DAOF,TIN,
2068,DAOI,medium_airport,Chlef Aboubakr Belkaid International Airport,36.217166,1.342237,463,AF,DZ,DZ-02,Chlef,yes,DAOI,CFK,
